,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,label,knee_displacement_ratio,hip_displacement_ratio,shoulder_descent_ratio
0,142.55299652203675,143.10021012138208,150.419030994872,153.17239188269258,0.0,-2.308378149112009,-2.077963120119701,0.9495225087336964
1,101.3716133721514,103.25260129563443,109.47373141591282,107.34550308957525,1.0,-2.5720429225395662,-2.247736347940595,0.7821719328921656
2,166.46515962971375,166.7822693273982,173.51603571014246,169.4409726139561,3.0,-4.099989304255844,-3.8718583572482954,0.99960574080286
3,77.90582743881959,74.81013903212781,106.07061659403864,106.1660293163887,2.0,-1.4473416983053309,-2.132677253926625,0.619635912689501
4,146.65648302766297,149.45119360759958,157.02149901681182,154.7209505694406,0.0,-1.815746587506464,-1.983518169188648,0.9629435051224506
5,176.605571623609,145.71500241596692,178.5977108751097,178.31737525459016,3.0,-3.190421113981263,-2.797819078719718,0.9931145287093004
6,135.3351483005195,138.49161911758725,136.82450292119466,140.82603101122643,0.0,-2.354588528277444,-2.138728192172497,0.931427596172746
7,93.87766480165637,91.708462991055,137.8111320389533,135.16935993827073,2.0,-1.1703040555536728,-1.8470505107270505,0.7241297153961959
8,154.6682329182103,154.71269112592609,173.25957343543104,175.11970621534408,0.0,-2.146684344805029,-1.9829437451987448,0.9762636633762584
9,86.08432482032207,86.71972745033054,126.74868720187835,126.81656787201828,2.0,-1.2014777273529658,-1.8483872058458028,0.6846567149709624
10,112.3854553926749,105.39794154442497,105.42399873872128,98.9922666472528,0.0,-2.0887775667555317,-2.245971046343379,0.8162726370837534
11,158.08899489156693,161.50503849984716,171.64551564979715,170.36717971965703,0.0,-1.76001742320347,-1.9784846124676665,0.984966364718048
12,55.97527872886568,53.556259783592765,58.81256448945031,54.39098269314995,1.0,-2.24630516910707,-1.7950836137260744,0.4704177554118536
13,44.48586346644382,48.54071860584442,74.68556860127609,71.92759231218245,2.0,-2.3381196250058687,-1.6039839978842858,0.3951395617740385
14,74.12339507526423,65.31226581798639,98.77516607261263,102.6938701807656,2.0,-1.29602474257601,-2.093981662151213,0.5703608966001336
15,63.40599059993176,67.57961518199711,108.49715140277124,109.3503845591341,2.0,-2.243908583560877,-1.5433335925417295,0.5418710553420774
16,136.68214494645937,138.5852343598189,134.19044249700798,135.59195338863535,0.0,-2.430881640051121,-2.278608887417084,0.9340333999218012
17,160.4380763105818,158.66440294171605,164.91104000853707,167.51764240929475,0.0,-2.0722984971572465,-1.9971256828950947,0.9844930769089888
18,61.73714102331892,55.52188279690199,84.65928009550194,82.92772059001926,2.0,-1.307494807002842,-2.057921611476414,0.4877595004414568
19,83.87636872233576,74.90699425563234,111.9562493372222,111.79209409269428,2.0,-1.3330371643483503,-2.055921948866719,0.6374185521556075
20,172.31343434965774,169.92394892068643,162.88425208149698,151.49285163394757,3.0,-1.317030188812937,-1.8250236004640012,0.9999872937215988
21,61.21912619364056,58.906527275151234,63.53396601628432,59.35028859258163,1.0,-2.294092167279289,-1.8500664813931265,0.5093204987889638
22,153.7601526244354,116.32999946013804,176.69974348157874,172.1345023436335,3.0,-3.136351660893103,-2.3717473576738697,0.9301591136217828
23,134.5554541516373,97.91956534545406,124.33418000726223,117.09720421885751,3.0,-9.450441496100844,-10.829119172539528,0.8667520114022711
24,174.96920950207146,127.73479702524318,175.88878029102577,178.07479008554452,3.0,-3.1232074184966723,-2.81638664607259,0.9712220532047876
25,98.41779983436555,96.35604302076358,134.462361274277,134.87359189738837,2.0,-2.049641387823093,-1.4438484017685855,0.7520306484213614
26,152.52551180769757,151.59656119046647,159.9428464625232,156.27081824041446,0.0,-1.743755165766208,-1.9199445298062177,0.971182045947972
